64014433686.155205, 528688852084.510498, 94373736848.058090, 264372155730.912903, 403907002040.053528, 678570283129.324951, 650801127040.821655, 798932818793.199341, 114140735842.392365, 133648560082.686539
173531177747.469879, 20960843433.823917, 132311599643.319946, 683934599931.706421, 369962420587.966309, 436755525102.800232, 179093265140.671082, 238698685204.431915, 630833920355.250244, 13826774863.818682
78350827144.898071, 92188282811.862534, 194361305020.907593, 30945565202.523746, 808864644628.358887, 46037708773.497604, 362837296274.472595, 69272467923.270447, 422667500245.911438, 94897706210.473785
189169224520.739990, 125440171601.466309, 350245489270.329590, 205008624792.503967, 307454092851.282715, 316103300412.548828, 813135377159.250244, 177598338936.287109, 142888733503.711212, 326281256455.524841
151928210269.597900, 902591641171.434814, 366287705843.703430, 45046787739.554184, 65690737626.489571, 249016557942.829742, 92954451066.532104, 179636528795.360626, 124688230223.184006, 30980902290.633930
53100266613.692276, 562392508053.252686, 213634032327.031616, 678412086129.228027, 317120911930.198181, 775683374079.404541, 31271420341.938885, 210438217136.192352, 161190045467.592163, 353282139675.626709

Element-wise Divide (10 x 10)
1.144744, 1.264569, 0.457274, 0.236422, 0.098259, 1.653216, 1.759175, 19.770811, 1.981387, 1.924757
3.339586, 1.300831, 2.143174, 0.534937, 0.517310, 0.672030, 1.364196, 1.984410, 0.337760, 1.908245
0.846065, 0.652396, 1.552406, 1.315278, 1.499211, 0.733400, 0.881023, 0.508355, 0.588718, 0.260559
1.530724, 2.235396, 1.847938, 0.463948, 2.632300, 0.623510, 1.762448, 0.132230, 2.606153, 0.268575
10.075020, 1.058500, 1.110918, 0.500960, 0.454224, 0.937114, 1.243293, 0.914582, 0.384056, 0.827832
1.687595, 0.392774, 5.135775, 0.753801, 1.432508, 1.567652, 0.772560, 0.253167, 1.291139, 3.808392
4.350939, 0.834416, 1.258661, 0.313805, 0.856403, 1.987137, 0.843329, 3.132267, 1.076281, 0.431060
0.761878, 1.978857, 0.853124, 4.160065, 2.965739, 0.949983, 1.037349, 0.489197, 1.183091, 0.479906
3.839412, 0.951285, 0.919300, 0.650697, 0.268217, 1.857354, 0.261343, 4.315621, 2.092527, 0.140726
0.241201, 1.549118, 0.594888, 1.381841, 0.715258, 0.871231, 0.135643, 1.742388, 0.435664, 0.774948

Transpose A (10 x 10)
798576.177006, 997049.728985, 60984.091512, 693983.813885, 803085.735244, 541156.445484, 583866.166986, 379636.481840, 763750.604772, 113171.601735
335110.032578, 847259.754464, 340229.308050, 867353.179060, 748075.726022, 90735.132266, 277350.630887, 498225.027994, 926618.552765, 933387.688369
239261.779707, 644659.486954, 822385.227244, 897538.665635, 323792.284598, 824331.651339, 494605.854400, 546628.649337, 580283.067165, 356494.634532
180250.360565, 474381.289103, 881707.113504, 316686.220688, 363922.875589, 718018.429389, 98543.795484, 923498.363081, 171206.886295, 968223.828132
76102.436295, 479268.998037, 611034.872160, 971781.207370, 428327.369306, 727993.267113, 832294.303485, 954897.141462, 132738.089688, 476259.640105
784872.446927, 435947.672256, 378267.304084, 575416.670639, 797431.781350, 827454.232872, 302461.940997, 547989.610571, 680082.260969, 822070.065133
869727.939708, 996928.445777, 393895.774008, 803121.132263, 899520.049548, 371968.175378, 553164.658568, 918425.512504, 155862.144439, 65128.635877
919692.577705, 693216.891257, 475879.526675, 121870.093708, 854803.695583, 245826.562545, 465810.947170, 294755.176614, 880478.946858, 605528.710358
675206.701764, 177913.561462, 155256.591741, 988037.372169, 209371.486466, 902493.299390, 674469.365183, 411157.401448, 510796.944565, 264999.385576
835947.714891, 627500.846545, 184227.458936, 203690.496670, 332623.673316, 229472.821551, 202253.700362, 395707.426491, 66029.015653, 523235.384832

Transpose B (10 x 10)
697602.490567, 298554.912498, 72079.668188, 453369.661729, 79710.584906, 320667.302765, 134193.127767, 498290.426684, 198923.849383, 469201.334961
264999.385576, 651322.151494, 521507.677501, 388008.741693, 706731.730083, 231011.328361, 332388.942174, 251774.127258, 974070.331830, 602528.311720
523235.384832, 300796.610623, 529748.799645, 485697.338328, 291463.822139, 160507.726991, 392961.998512, 640737.527562, 631222.461192, 599262.966770
762410.083354, 886799.008783, 670358.100855, 682589.702089, 726451.051760, 952530.703862, 314028.549951, 221991.324498, 263113.176779, 700676.916244
774506.648670, 926464.047090, 407570.883031, 369175.726643, 942986.675577, 508194.838196, 971849.310084, 321976.137012, 494889.882633, 665857.203143
474755.065423, 648702.571208, 515772.197834, 922866.086137, 850944.618711, 527830.431886, 152209.923079, 576841.776404, 366156.525812, 943573.312031
494395.392286, 730780.692927, 447088.899686, 455684.944024, 723498.189249, 481474.698632, 655930.003218, 885358.002461, 596388.888407, 480148.554026
46517.695136, 349331.474640, 936116.760842, 921650.449432, 934638.938650, 971004.446115, 148713.696713, 602528.311720, 204021.378860, 347528.058598
340774.816579, 526746.048530, 263719.989814, 379117.141469, 545158.931472, 698990.142953, 626666.713219, 347528.058598, 244105.278134, 608265.732834
434313.445328, 328836.611407, 707046.704627, 758411.487198, 401801.106790, 60254.520646, 469201.334961, 824551.763784, 469201.334961, 675187.783390

Matrix Multiply A x B (10 x 10)
2115380550935.647217, 2541724514651.938477, 2739307957125.027344, 3233013910280.528809, 3595800192182.169922, 3064212482180.109375, 3450571879733.878906, 2489313290866.660645, 2708141072560.603516, 2888413389392.990234
2197051611090.547363, 2833028446464.561523, 2882386550417.214355, 3984328270935.285156, 4366479573793.674316, 3640055786159.934082, 3848194096607.876953, 3074607868294.073242, 2992687833007.152344, 3292572900492.512207
1180448525562.401855, 2040945525757.832520, 1905060710408.187256, 2704814469478.016113, 2527092462651.149414, 2772281357982.674316, 2533193643826.443359, 3083568675804.317383, 1910843287307.751221, 2431272890556.122070
1673942251662.238525, 3542277835458.847656, 2768313737343.615723, 4052104740653.731934, 4476941082418.731445, 3524481465604.690430, 3824412703399.168457, 3399582184601.370605, 2892838558734.875977, 2964969922335.760254
2006125607748.939453, 2415614960743.655762, 2479013394689.193848, 3572261494785.051758, 3865058053127.609375, 3175314354297.135254, 3579561683949.261719, 2918969101590.482910, 2796180480002.617188, 2769583181881.979980
1572518105119.737305, 2819530577989.062012, 2451738129278.624023, 3422407558508.946777, 3251314813859.930176, 3205215080463.586914, 3064740162619.553711, 3441485662813.891113, 2375482607888.552734, 2690242311596.606934
1269176779175.677734, 2369615456810.081543, 2052714652174.109131, 2578944857637.820312, 3041715423224.221680, 2461742056613.009277, 2779776736152.378418, 2320288181449.653320, 1974205696156.100830, 2218523614236.025391
1661083137686.514648, 2888360189473.791504, 2499326366792.428711, 3683023434088.370117, 3952720040258.671875, 3573193064978.072266, 3470303903193.419922, 3514725944674.630859, 2808732971320.293945, 2966356989168.044434
1749788694649.177490, 2236714572188.153809, 2204149909296.878906, 3079170312979.347168, 2952227012265.649414, 2673865741093.526367, 3033793512366.910645, 2525508400154.427246, 2082549669891.657471, 2354237890964.050781
1732535933949.256348, 2473512451050.485352, 2164259834280.913330, 3534133579582.591309, 3059828699628.960449, 3525764596888.280273, 3067124877235.192383, 3411213430627.348145, 2459771457515.091797, 2590817925254.044922

================================================================================
----------       First: (12, 10)   MATRIX PAIR - 2   Second: (12,10)      ----------
================================================================================

Addition (12 x 10)
1117151.419000, 907177.591000, 90762.305000, 463681.850000, 1028200.823000, 1551698.074000, 194392.923000, 1091571.222000, 671697.276000, 535331.103000
1200393.845000, 842174.718000, 667462.256000, 1689453.403000, 235705.176000, 969746.785000, 1544302.875000, 1157188.771000, 737990.428000, 1543119.240000
1191260.226000, 1763843.462000, 740595.877000, 1703603.751000, 978480.762000, 1319537.898000, 1175622.630000, 894636.452000, 1388164.403000, 636536.242000
1104537.193000, 1210106.386000, 907802.732000, 1569616.813000, 1348723.493000, 1567506.256000, 873101.748000, 1799060.562000, 306441.514000, 1369165.042000
1001311.528000, 1542099.877000, 896802.950000, 952555.454000, 250046.140000, 797216.782000, 1249430.393000, 712553.576000, 1524789.135000, 1618340.142000
1087804.032000, 824549.299000, 1013130.625000, 1558709.369000, 1081980.173000, 1675974.013000, 1314659.981000, 774406.321000, 947277.561000, 1152006.121000
951958.199000, 310713.423000, 861066.629000, 1259941.230000, 775700.876000, 1726744.617000, 527269.782000, 899539.850000, 1152622.871000, 1485034.232000
623519.825000, 1151838.689000, 886552.029000, 408970.342000, 1499684.587000, 1264454.366000, 1141753.269000, 1411322.134000, 1752536.318000, 1516199.579000
992064.495000, 938878.753000, 1057322.021000, 564759.869000, 537267.256000, 1294735.642000, 1104133.289000, 1268234.760000, 529253.542000, 980872.329000
1083751.178000, 750049.568000, 1147969.454000, 977685.574000, 961550.220000, 1724343.601000, 1175615.975000, 1074044.319000, 1488776.007000, 1257151.890000
993306.392000, 1385144.242000, 1276691.755000, 1379347.767000, 173039.692000, 1171721.889000, 597421.273000, 1008394.815000, 571126.343000, 491066.853000
898101.194000, 350847.958000, 1616479.561000, 735454.357000, 1604667.899000, 638224.911000, 999535.426000, 921946.337000, 1157881.633000, 1565287.390518

Subtraction (12 x 10)
80933.007000, 576018.091000, 11894.171000, -94058.448000, 843447.583000, -357689.274000, -149527.995000, 842631.716000, -475351.614000, -70851.183000
749117.165000, -503974.294000, 561409.950000, -26204.121000, 33815.284000, 519035.491000, -55632.553000, 652710.933000, -699980.812000, 105148.000000
-11490.512000, -231539.084000, -474164.203000, -247429.175000, -327829.656000, -525707.834000, -660466.524000, 313366.382000, -348400.551000, -550.798000
-90174.515000, -787173.066000, 152847.438000, -148739.561000, -300719.295000, 94001.866000, 861374.694000, -6003.180000, -21784.802000, -117237.296000
-745406.196000, -115346.513000, 13975.100000, -578943.578000, -248816.778000, -652053.848000, 240019.285000, -114050.674000, -383592.935000, 80305.304000
-870699.314000, -82537.251000, 822738.689000, -368854.807000, 73550.919000, 97449.027000, 494919.767000, -395140.987000, 554493.041000, -734803.989000
-541720.075000, 192822.055000, -584001.205000, -5440.788000, 41520.212000, 271360.245000, -385794.624000, -327018.742000, -534187.239000, 6676.122000
-173582.989000, -479466.123000, -78309.149000, -298987.588000, -84074.747000, -315904.968000, -806214.079000, -517225.336000, -178910.970000, -324725.481000
268281.249000, -376551.767000, -112225.287000, -417192.147000, -192867.594000, 130348.316000, -89443.937000, -422945.532000, 110250.826000, -967296.793000
-837718.676000, 540698.322000, -540634.780000, 167794.156000, -517585.772000, 274400.293000, 361139.167000, 869265.755000, -45912.885000, 547977.504000
128287.452000, -450766.244000, 122646.941000, -377916.725000, -51370.000000, -183662.177000, 261922.059000, -297135.193000, -239966.843000, -412198.719000
-261014.154000, 100428.722000, -270330.549000, -629402.051000, 110989.625000, -436335.019000, -548824.132000, 677989.091000, -653403.795000, -127316.150518

Element-wise Multiply (12 x 10)
310369285337.912903, 122793585113.319748, 2024081176.283946, 51538466594.813446, 86448276787.333847, 569956324030.165649, 3857496805.940976, 120374880972.367157, 56304518413.353790, 70389874926.674271
219942214054.061707, 113817041656.395279, 32581182806.401756, 713391536237.724365, 13603364140.297581, 167752746525.056305, 595444097194.991943, 228263572417.689972, 13664183662.860960, 592540221738.544434
354742223545.887207, 764383352755.146606, 80912640405.693481, 710261135945.022339, 212488079562.755585, 366202884382.321716, 236468134710.868622, 175543972969.844574, 451404366454.810669, 101294521000.261444
302967741891.208496, 211179007400.535156, 200185865230.874969, 610393370661.451172, 432155741546.205994, 612059877946.913818, 5085074724.265467, 809145716893.410889, 23357955976.108246, 465217082165.367554
111748594767.626083, 591191803145.538940, 201015056927.173126, 143046556609.425995, 153320778.649579, 52595094202.707108, 375866762445.055847, 123681260607.633377, 544459591608.033508, 653143968339.511963
106300079158.846603, 168267287169.688599, 87383678233.862976, 573380257090.342651, 291317839269.841309, 699848144847.019409, 370846322468.896545, 110892187599.355209, 147468061264.170258, 196795300142.788635
153190943246.329498, 14840621584.488476, 100094583033.992905, 396855575219.962952, 149996980255.660614, 727002647443.004150, 32293982775.756535, 175557671029.689972, 260795869110.459900, 551320524901.717773
89661479524.464127, 274211150593.146881, 194960544326.728149, 19465790714.384808, 560496324350.561646, 374762223722.345276, 163404846523.592041, 431077029429.500244, 759843602680.664062, 548353631337.273987
228054283418.651245, 184925519901.003204, 276333835262.322998, 36226105528.606888, 62864548888.605179, 414837424795.279053, 302777525502.974365, 357384120858.373596, 66988516771.465874, 6611860012.449848
118186008924.298691, 67554919760.842735, 256386975492.852417, 231928550704.989258, 164170948551.303101, 724516333377.790405, 312912855683.436646, 99487061590.113449, 553586501502.460205, 320037882410.125549
242549979511.851318, 428858591103.971802, 403724891287.080627, 439944802823.290222, 6825964526.863716, 334800097475.337280, 72077253110.535263, 232142694999.934235, 67150303482.291748, 17809717542.520664
184614341518.972504, 28252090357.554119, 634981891352.027954, 36186542356.819214, 640660092305.858398, 54235697053.806885, 174465784990.862000, 97578960198.177826, 228438339179.586182, 608478803183.060303

Element-wise Divide (12 x 10)
1.156208, 4.478796, 1.301622, 0.662716, 10.130531, 0.625336, 0.130451, 7.769771, 0.171175, 0.766238
4.319991, 0.251236, 11.587416, 0.969453, 1.334987, 3.303184, 0.930457, 3.587669, 0.026433, 1.146245
0.980893, 0.767925, 0.219329, 0.746361, 0.498083, 0.430203, 0.280572, 2.078213, 0.598747, 0.998271
0.849044, 0.211755, 1.404918, 0.826882, 0.635369, 1.127590, 147.903851, 0.993349, 0.867257, 0.842254
0.146506, 0.860814, 1.031660, 0.243952, 0.002464, 0.100163, 1.475563, 0.724050, 0.597991, 1.104426
0.110852, 0.818017, 9.642579, 0.617284, 1.145872, 1.123468, 2.207504, 0.324284, 3.823396, 0.221115
0.274650, 4.271182, 0.191732, 0.991401, 1.113106, 1.372905, 0.154945, 0.466770, 0.366630, 1.009032
0.564465, 0.412169, 0.837678, 0.155352, 0.893829, 0.600211, 0.172251, 0.463612, 0.814739, 0.647215
1.741330, 0.427485, 0.808088, 0.150280, 0.471693, 1.223892, 0.850125, 0.499822, 1.526254, 0.006968
0.128044, 6.165466, 0.359667, 1.414362, 0.300151, 1.378498, 1.886800, 9.489812, 0.940167, 2.545396
1.296612, 0.508945, 1.212551, 0.569881, 0.542177, 0.728989, 2.561387, 0.544805, 0.408288, 0.087314
0.549632, 1.802085, 0.713452, 0.077702, 1.148612, 0.187881, 0.291090, 6.558262, 0.278519, 0.849562

Transpose A (10 x 12)
599042.213000, 974755.505000, 589884.857000, 507181.339000, 127952.666000, 108552.359000, 205119.062000, 224968.418000, 630172.872000, 123016.251000, 560796.922000, 318543.520000
741597.841000, 169100.212000, 766152.189000, 211466.660000, 713376.682000, 371006.024000, 251767.739000, 336186.283000, 281163.493000, 645373.945000, 467188.999000, 225638.340000
51328.238000, 614436.103000, 133215.837000, 530325.085000, 455389.025000, 917934.657000, 138532.712000, 404121.440000, 472548.367000, 303667.337000, 699669.348000, 673074.506000
184811.701000, 831624.641000, 728087.288000, 710438.626000, 186805.938000, 594927.281000, 627250.221000, 54991.377000, 73783.861000, 572739.865000, 500715.521000, 53026.153000
935824.203000, 134760.230000, 325325.553000, 524002.099000, 614.681000, 577765.546000, 408610.544000, 707804.920000, 172199.831000, 221982.224000, 60834.846000, 857828.762000
597004.400000, 744391.138000, 396915.032000, 830754.061000, 72581.467000, 886711.520000, 999052.431000, 474274.699000, 712541.979000, 999371.947000, 494029.856000, 100944.946000
22432.464000, 744335.161000, 257578.053000, 867238.221000, 744724.839000, 904789.874000, 70737.579000, 167769.595000, 507344.676000, 768377.571000, 429671.666000, 225355.647000
967101.469000, 904949.852000, 604001.417000, 896528.691000, 299251.451000, 189632.667000, 286260.554000, 447048.399000, 422644.614000, 971655.037000, 355629.811000, 799967.714000
98172.831000, 19004.808000, 519881.926000, 142328.356000, 570598.100000, 750885.301000, 309217.816000, 786812.674000, 319752.184000, 721431.561000, 165579.750000, 252238.919000
232239.960000, 824133.620000, 317992.722000, 625963.873000, 849322.723000, 208601.066000, 745855.177000, 595737.049000, 6787.768000, 902564.697000, 39434.067000, 718985.620000

Transpose B (10 x 12)
518109.206000, 225638.340000, 601375.369000, 597355.854000, 873358.862000, 979251.673000, 746839.137000, 398551.407000, 361891.623000, 960734.927000, 432509.470000, 579557.674000
165579.750000, 673074.506000, 997691.273000, 998639.726000, 828723.195000, 453543.275000, 58945.684000, 815652.406000, 657715.260000, 104675.623000, 917955.243000, 125209.618000
39434.067000, 53026.153000, 607380.040000, 377477.647000, 441413.925000, 95195.968000, 722533.917000, 482430.589000, 584773.654000, 844302.117000, 577022.407000, 943405.055000
278870.149000, 857828.762000, 975516.463000, 859178.187000, 765749.516000, 963782.088000, 632691.009000, 353978.965000, 490976.008000, 404945.709000, 878632.246000, 682428.204000
92376.620000, 100944.946000, 653155.209000, 824721.394000, 249431.459000, 504214.627000, 367090.332000, 791879.667000, 365067.425000, 739567.996000, 112204.846000, 746839.137000
954693.674000, 225355.647000, 922622.866000, 736752.195000, 724635.315000, 789262.493000, 727692.186000, 790179.667000, 582193.663000, 724971.654000, 677692.033000, 537279.965000
171960.459000, 799967.714000, 918044.577000, 5863.527000, 504705.554000, 409870.107000, 456532.203000, 973983.674000, 596788.613000, 407238.404000, 167749.607000, 774179.779000
124469.753000, 252238.919000, 290635.035000, 902531.871000, 413302.125000, 584773.654000, 613279.296000, 964273.735000, 845590.146000, 102389.282000, 652765.004000, 121978.623000
573524.445000, 718985.620000, 868282.477000, 164113.158000, 954191.035000, 196392.260000, 843405.055000, 965723.644000, 209501.358000, 767344.446000, 405546.593000, 905642.714000
303091.143000, 718985.620000, 318543.520000, 743201.169000, 769017.419000, 943405.055000, 739179.055000, 920462.530000, 974084.561000, 354587.193000, 451632.786000, 846301.770518

Matrix Multiply not possible (Acols != Brows)
